username,date,year,month,day,hour,minute,second,text,text_clean
imbatima,2018-09-09 18:17:06-07:00,2018,9,9,18,17,6,"RT @TwitterGov: ⚡️Acontecendo agora: o debate entre os candidatos à Presidência do Brasil AO VIVO no Twitter.🇧🇷   

Participe das conversas…",@twittergov : ⚡ ️acontecendo : o debater entrar o candidato presidência brasil o o viver o twitter . 🇧 🇷 participar converso …
gabsvital,2018-09-09 18:17:06-07:00,2018,9,9,18,17,6,Gente do céu e esse debate rolando agora. Eu nem tava sabendo. Bom correndo pra assistir #GazetaEstadaoJP https://t.co/FAVWB4EkqU,gente céu e debater rolar . tava . correr pra assistir gazetaestadaojp https://t.co/favwb4ekqu
RogEstrategista,2018-09-09 18:17:06-07:00,2018,9,9,18,17,6,"Não se deve colocar um debate com presidenciáveis em dia de clássicos pelo país, essa gente parece que não entende mesmo.","dever colocar debater presidenciáveis clássico pelar país , gente parecer entender ."
missingdyou,2018-09-09 18:17:06-07:00,2018,9,9,18,17,6,#GazetaEstadaoJP debate sem o bozo chega fica mais agradável,gazetaestadaojp debater o bozo chegar ficar agradável
_NZimmer,2018-09-09 18:17:07-07:00,2018,9,9,18,17,7,CARALHO O DEBATE JÁ TÁ TÃO PRODUTIVO QUE O ÁLVARO DIAS E O GUILHERME BOULOS SE ABRAÇARAM ALI E CONCORDARAM CORDIALMENTE,caralho o debater tá produtivo o álvaro e o guilherme boulos abraçar e concordar cordialmente
lucianoffilho,2018-09-09 18:17:08-07:00,2018,9,9,18,17,8,RT @legadaodamassa: ESSE PROVAVELMENTE É O DEBATE MAIS FLOPADO DA HISTORIA,@legadaodamassa : provavelmente o debater flopado historiar
FelipeLodeiro,2018-09-09 18:17:08-07:00,2018,9,9,18,17,8,RT @rivania18: @Estadao @TwitterBrasil Cade @joaoamoedonovo Cade @partidonovo30 Debate sem candidato com 5% nas pesquisas não vale. #VamosR…,@rivania18 : @estadao @twitterbrasil cade @joaoamoedonovo cade @partidonovo30 debater candidatar 5 % o pesquisar valer . vamosr …
billclintonreis,2018-09-09 18:17:08-07:00,2018,9,9,18,17,8,"Esse debate tá muito sem sal, né? #GazetaEstadaoJP","debater tá sal , né ? gazetaestadaojp"
igorlt,2018-09-09 18:17:08-07:00,2018,9,9,18,17,8,Daqui a pouco o Santander pede direito de reposta. Debate #GazetaEstadaoJP,d o o santander pedir direito reposto . debater gazetaestadaojp
cbrtb,2018-09-09 18:17:08-07:00,2018,9,9,18,17,8,"RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI #eleicoes2018

https…",@estadao : presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji eleicoes2018 https …
Mateus_CostaBR,2018-09-09 18:17:08-07:00,2018,9,9,18,17,8,A cada debate que passa o Álvaro Dias me convence que ele é um bom candidato. #GazetaEstadaoJP,o debater passar o álvaro convencer candidatar . gazetaestadaojp
pedro1390,2018-09-09 18:17:09-07:00,2018,9,9,18,17,9,"RT @MarinaEduardo18: ""Nós estamos num debate em que faltam duas candidaturas: uma por questão judicial e outro, que está hospitalizado"", di…","@marinaeduardo18 : "" nó debater faltar candidatura : umar judicial e , hospitalizar "" , di …"
celiohenrique,2018-09-09 18:17:09-07:00,2018,9,9,18,17,9,"RT @TwitterGov: ⚡️Acontecendo agora: o debate entre os candidatos à Presidência do Brasil AO VIVO no Twitter.🇧🇷   

Participe das conversas…",@twittergov : ⚡ ️acontecendo : o debater entrar o candidato presidência brasil o o viver o twitter . 🇧 🇷 participar converso …
lucas_yankee,2018-09-09 18:17:09-07:00,2018,9,9,18,17,9,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
iagocavalcantea,2018-09-09 18:17:09-07:00,2018,9,9,18,17,9,"Debate entre amigos, hoje
#GazetaEstadaoJP","debater entrar amigo , gazetaestadaojp"
akaCorda,2018-09-09 18:17:10-07:00,2018,9,9,18,17,10,"RT @P_droMenezes: O papel completamente desproporcional que a corrupção ocupa no debate público, em uma imagem.

Corrupção é mais sintoma d…","@p_dromenezes : o papel completamente desproporcional o corrupção ocupar o debater público , umar imagem . corrupção sintoma d …"
angelanogueira2,2018-09-09 18:17:10-07:00,2018,9,9,18,17,10,"RT @cirogomes: Acompanhe o debate também pelo nosso perfil aqui no Twitter! Para conferir a área de cobertura completa da TV Gazeta, clique…","@cirogomes : acompanhar o debater pelar perfil o twitter ! parir conferir o cobertura completar tv gazeta , clicar …"
alra269,2018-09-09 18:17:10-07:00,2018,9,9,18,17,10,"RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI #eleicoes2018

https…",@estadao : presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji eleicoes2018 https …
beraldotv,2018-09-09 18:17:10-07:00,2018,9,9,18,17,10,Cabo Daciolo preferiu não ir ao Debate promovido pela #GazetaEstadaoJP,cabo daciolo preferir o o debater promover pelar gazetaestadaojp
fuckinumi,2018-09-09 18:17:11-07:00,2018,9,9,18,17,11,e esse debate,e debater
rjmaria2,2018-09-09 18:17:11-07:00,2018,9,9,18,17,11,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
angelosampaio,2018-09-09 18:17:11-07:00,2018,9,9,18,17,11,"@BlogdoAmorim Debate mixuruca,  ninguém vai assistir, qual o sentido de um debate sem audiência!","@blogdoamorim debater mixuruca , ninguém assistir , o sentir debater audiência !"
dariofduarte,2018-09-09 18:17:12-07:00,2018,9,9,18,17,12,Achei bonita a camisa que o @GuilhermeBoulos está usando no debate #GazetaEstadaoJP .,achar bonito o camisa o @guilhermeboulos o debater gazetaestadaojp .
andrecasteliano,2018-09-09 18:17:12-07:00,2018,9,9,18,17,12,"RT @SchuldinerSieg: Procede a informação de que o Mourão vai substituir o Bolsonaro no debate de hoje e nos posteriores?

Caso sim, começo…","@schuldinersieg : proceder o informação o mourão substituir o bolsonaro o debater e o posterior ? casar , comedir …"
leonidasmacedo,2018-09-09 18:17:12-07:00,2018,9,9,18,17,12,"RT @todoscomciro: 📺 COMEÇOU!

⏰ @cirogomes ao vivo no debate #GazetaEstadaoJp! https://t.co/E0RsScTRsM",@todoscomciro : 📺 começar ! ⏰ @cirogomes o o viver o debater gazetaestadaojp ! https://t.co/e0rssctrsm
define_Bela,2018-09-09 18:17:14-07:00,2018,9,9,18,17,14,"RT @annavirginia: Amanhã teremos um debate sem Lula (preso), Haddad (ainda no banco de reservas), Bolsonaro (hospitalizado) e Cabo Daciolo…","@annavirginia : amanhã debater lula ( presar ) , haddad ( o banco reservar ) , bolsonaro ( hospitalizar ) e cabo daciolo …"
CamposOdete,2018-09-09 18:17:15-07:00,2018,9,9,18,17,15,"RT @Ricamconsult: Hoje à noite, teremos o debate presidencial mais esvaziado da História. Lula na prisão, Bolsonaro no hospital, Daciolo de…","@ricamconsult : , o debater presidencial esvaziar história . lula o prisão , bolsonaro o hospital , daciolo …"
ThonyGama,2018-09-09 18:17:15-07:00,2018,9,9,18,17,15,RT @tvgazetaoficial: O debate #GazetaEstadaoJP começa agora! Assista na TV ou por aqui: https://t.co/YtPHPeFIPO.,@tvgazetaoficial : o debater gazetaestadaojp comedir ! assistir o tv : https://t.co/ytphpefipo .
arturart,2018-09-09 18:17:15-07:00,2018,9,9,18,17,15,o Bolsonaro poderia participar do debate via webcam #debategazeta,o bolsonaro participar debater webcam debategazeta
piercethejeni,2018-09-09 18:17:16-07:00,2018,9,9,18,17,16,titi queria assistir o debate de hoje,titi querer assistir o debater
saulo_carneiro,2018-09-09 18:17:16-07:00,2018,9,9,18,17,16,RT @samiabomfim: Começou o debate #GazetaEstadaoJP. Todo mundo de olho nas propostas do @GuilhermeBoulos do PSOL! #BoulosNaGazeta,@samiabomfim : começar o debater gazetaestadaojp . mundo olhar o proposto @guilhermeboulos psol ! boulosnagazeta
12_sebastiana,2018-09-09 18:17:16-07:00,2018,9,9,18,17,16,"RT @CiroPresidento: 🔴A PARTIR DAS 17:00 VAMOS TUITAR COM FORÇA A HASHTAG #Ciro12 🔵
Uma Prévia do Debate Gazeta/estadão/JP que começa às 18:…",@ciropresidento : 🔴 o 17:00 tuitar forçar o hashtag ciro12 🔵 umar prévio debater gazeta / estadão / jp comedir s 18 : …
ritaleeparanoic,2018-09-09 18:17:17-07:00,2018,9,9,18,17,17,"R$ 6.000 igual 1.483,20 dólares  (9.09.2018) https://t.co/fif2EKjOHt

""Acompanhe o debate transmitido pela TV Gazet… https://t.co/2QhP9KFF4M","r$ 6.000 igual 1.483,20 dólar ( 9.09.2018 ) https://t.co/fif2ekjoht "" acompanhar o debater transmitir pelar tv gazet … https://t.co/2qhp9kff4m"
heliorochajr,2018-09-09 18:17:18-07:00,2018,9,9,18,17,18,"RT @danielolicav: Cadê mudança nesse debate? Só vejo as mesmas promessas, cadê o NOVO, pq não convidam @joaoamoedonovo do @partidonovo30 ?…","@danielolicav : cadê mudança n debater ? só o promessa , cadê o , pq convidar @joaoamoedonovo @partidonovo30 ? …"
feiipes,2018-09-09 18:17:18-07:00,2018,9,9,18,17,18,"RT @Ltcsmiranda: pra quem precisar de um link pra assistir ao debate:
https://t.co/kaZmZzgzxE",@ltcsmiranda : pra precisar link pra assistir o o debater : https://t.co/kazmzzgzxe
MtOrnelas_,2018-09-09 18:17:18-07:00,2018,9,9,18,17,18,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
sotero_paulista,2018-09-09 18:17:19-07:00,2018,9,9,18,17,19,bisolhando o debate pelos tuites de vcs... #GazetaEstadaoJP,bisolhando o debater tuites vcs ... gazetaestadaojp
EdeExtincao,2018-09-09 18:17:20-07:00,2018,9,9,18,17,20,Vou perder todo o debate desse jeito pq to no trabalho até as 19h,perder o debater d jeito pq to o o 19h
gmaciel17,2018-09-09 18:17:20-07:00,2018,9,9,18,17,20,"RT @TwitterGov: ⚡️Acontecendo agora: o debate entre os candidatos à Presidência do Brasil AO VIVO no Twitter.🇧🇷   

Participe das conversas…",@twittergov : ⚡ ️acontecendo : o debater entrar o candidato presidência brasil o o viver o twitter . 🇧 🇷 participar converso …
rogeriosmarinho,2018-09-09 18:17:19-07:00,2018,9,9,18,17,19,"(A) Em Campo Redondo, deputado Rogério Marinho se reúne com lideranças e debate ações para o desenvolvimento econôm… https://t.co/crlLQgXOFr","( o ) campar redondo , deputar rogério marinhar reunir liderança e debater ações parir o desenvolvimento econôm … https://t.co/crllqgxofr"
TiemiDeOliveira,2018-09-09 18:17:20-07:00,2018,9,9,18,17,20,"RT @MamoruVargas: Hoje tem debate na #GazetaEstadaoJP 
essa é mais uma oportunidade para analisar as propostas dos candidatos para o futuro…",@mamoruvargas : debater o gazetaestadaojp umar oportunidade parir analisar o proposto candidato parir o futurar …
benicices,2018-09-09 18:17:20-07:00,2018,9,9,18,17,20,RT @Azul84: Mais uma vez não há dúvida que que o candidato Alvaro Dias sustenta o terno mais feio do debate.,@azul84 : umar haver o candidatar alvaro sustentar o terno feio debater .
spontogs,2018-09-09 18:17:21-07:00,2018,9,9,18,17,21,https://t.co/VS2MpiA2nm: Presidenciáveis participam do debate Gazeta Estadão Jovem Pan #GazetaEstadaoJP Veja: https://t.co/vKJda3rkP4,https://t.co/vs2mpia2nm : presidenciáveis participar debater gazeta estadão jovem pan gazetaestadaojp : https://t.co/vkjda3rkp4
vitoria_naovic,2018-09-09 18:17:22-07:00,2018,9,9,18,17,22,RT @sensacionalista: Bolsonaro mete atestado para não ir a debate https://t.co/rLcrk0XseT,@sensacionalista : bolsonaro meter atestar parir o debater https://t.co/rlcrk0xset
DylanFigueired,2018-09-09 18:17:23-07:00,2018,9,9,18,17,23,RT @sensacionalista: Bolsonaro mete atestado para não ir a debate https://t.co/rLcrk0XseT,@sensacionalista : bolsonaro meter atestar parir o debater https://t.co/rlcrk0xset
YanVitorCC,2018-09-09 18:17:23-07:00,2018,9,9,18,17,23,"@legadaodamassa A real é que o único debate que presta é o da globo

O resto é preparatório",@legadaodamassa o real o único debater presto o globo o restar preparatório
DeilerW,2018-09-09 18:17:24-07:00,2018,9,9,18,17,24,"@gustavoramos @joaoamoedonovo @partidonovo30 #JoãoNosDebates 
#JoãoNaTVGazeta 

@tvgazetaoficial porque não chamaram o Amoedo para o debate?",@gustavoramos @joaoamoedonovo @partidonovo30 joãonosdebates joãonatvgazeta @tvgazetaoficial chamar o amoedar parir o debater ?
RobsonCIRO12,2018-09-09 18:17:25-07:00,2018,9,9,18,17,25,"RT @SirinAlexandre: Alckmin, Meirelles e Álvaro Dias nem deveriam estar ai. Parte mais chata do debate #GazetaEstadaoJP
#ciro12","@sirinalexandre : alckmin , meirelles e álvaro dever ai . chato debater gazetaestadaojp ciro12"
Jady_Brasileiro,2018-09-09 18:17:25-07:00,2018,9,9,18,17,25,RT @sensacionalista: Bolsonaro mete atestado para não ir a debate https://t.co/rLcrk0XseT,@sensacionalista : bolsonaro meter atestar parir o debater https://t.co/rlcrk0xset
GlaucoMurteira,2018-09-09 18:17:25-07:00,2018,9,9,18,17,25,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
vitornasc,2018-09-09 18:17:26-07:00,2018,9,9,18,17,26,"Faustão coloca um Frejat no programa, desse jeito vou mudar pro debate","faustão colocar frejat o programar , d jeito mudar pro debater"
biicrvg,2018-09-09 18:17:27-07:00,2018,9,9,18,17,27,RT @sensacionalista: Bolsonaro mete atestado para não ir a debate https://t.co/rLcrk0XseT,@sensacionalista : bolsonaro meter atestar parir o debater https://t.co/rlcrk0xset
ericocr11,2018-09-09 18:17:27-07:00,2018,9,9,18,17,27,"RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI #eleicoes2018

https…",@estadao : presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji eleicoes2018 https …
_rafaelduuarte,2018-09-09 18:17:27-07:00,2018,9,9,18,17,27,"@rickvittorino Concordo, ele é o bobo da corte do debate 😂","@rickvittorino concordar , o bobo cortar debater 😂"
FilipeOlliveira,2018-09-09 18:17:27-07:00,2018,9,9,18,17,27,"Ahhhh Cabo Daciolo não está participando do debate, deve tá nos montes","ahhhh cabo daciolo participar debater , dever tá o monte"
panaustraliano,2018-09-09 18:17:28-07:00,2018,9,9,18,17,28,"Pesquisas mostrado já 5% e não chamaram o #JoãoNaTVGazeta !
Queremos #AmoêdoNosDebates !",pesquisar mostrar 5 % e chamar o joãonatvgazeta ! querer amoêdonosdebates !
ivsonmartins2,2018-09-09 18:17:28-07:00,2018,9,9,18,17,28,RT @BlogdoAmorim: Estão anunciando debate de presidenciáveis na TV neste domingo. Se tivessem um pingo de respeito por tudo que aconteceu c…,@blogdoamorim : anunciar debater presidenciáveis o tv n domingo . pingar respeitar acontecer c …
resilvaec,2018-09-09 18:17:28-07:00,2018,9,9,18,17,28,Infelizmente eu não poderia assistir ao Debate da Gazeta. pq assino a #ClaroTV e ela não tem a #GazetaEstadaoJP em… https://t.co/ifleVW11W7,infelizmente assistir o o debater gazeta . pq assinar o clarotv e o gazetaestadaojp … https://t.co/iflevw11w7
phfernandes,2018-09-09 18:17:29-07:00,2018,9,9,18,17,29,"Esse é o primeiro debate da história que não vai acabar com candidato dizendo ""obrigado a você que acompanhou até essa hora da noite""...","o debater história acabar candidatar "" obrigar o acompanhar horar "" ..."
alex_lordelo,2018-09-09 18:17:29-07:00,2018,9,9,18,17,29,@Estadao Lamentavel que mais uma vez João Amoêdo foi excluído do debate. Perda para a democracia e para o eleitor. #OndaLaranja,@estadao lamentavel umar joão amoêdo excluir debater . perda parir o democracia e parir o eleitor . ondalaranja
folha,2018-09-09 18:17:30-07:00,2018,9,9,18,17,30,"Marina é prova de que a educação pode 'emancipar uma pessoa', diz Ciro; siga debate  https://t.co/sa4V9f7wYt… https://t.co/gSu2udAppc","marino provar o educação ' emancipar umar pessoa ' , ciro ; seguir debater https://t.co/sa4v9f7wyt … https://t.co/gsu2udappc"
MecodaPazFiel,2018-09-09 18:17:31-07:00,2018,9,9,18,17,31,Debate dos presidenciáveis na Tv Gazeta. — assistindo debate,debater presidenciáveis o tv gazeta . -- assistir debater
lucas_yankee,2018-09-09 18:17:31-07:00,2018,9,9,18,17,31,RT @tvgazetaoficial: O debate #GazetaEstadaoJP começa agora! Assista na TV ou por aqui: https://t.co/YtPHPeFIPO.,@tvgazetaoficial : o debater gazetaestadaojp comedir ! assistir o tv : https://t.co/ytphpefipo .
Daniel_Lopes_,2018-09-09 18:17:31-07:00,2018,9,9,18,17,31,"RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI #eleicoes2018

https…",@estadao : presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji eleicoes2018 https …
_o_demo_,2018-09-09 18:17:31-07:00,2018,9,9,18,17,31,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
karenblara,2018-09-09 18:17:33-07:00,2018,9,9,18,17,33,"RT @Ricamconsult: Hoje à noite, teremos o debate presidencial mais esvaziado da História. Lula na prisão, Bolsonaro no hospital, Daciolo de…","@ricamconsult : , o debater presidencial esvaziar história . lula o prisão , bolsonaro o hospital , daciolo …"
marinhohumberto,2018-09-09 18:17:33-07:00,2018,9,9,18,17,33,@TwitterBrasil @geraldoalckmin Sem Bolsonaro não é debate,@twitterbrasil @geraldoalckmin bolsonaro debater
zkfalcao,2018-09-09 18:17:34-07:00,2018,9,9,18,17,34,RT @rivania18: @Estadao @TwitterBrasil Cade @joaoamoedonovo Cade @partidonovo30 Debate sem candidato com 5% nas pesquisas não vale. #VamosR…,@rivania18 : @estadao @twitterbrasil cade @joaoamoedonovo cade @partidonovo30 debater candidatar 5 % o pesquisar valer . vamosr …
